"","year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
"11",2030,26240.3160114265,15276.4272992724,39986.0378854765,24262.3232097622,21099.6863651355,25297.659667098,30427.8483662017,25568.8643066451,28928.3106337445,23052.9632528334,22411.5671706467,31029.3885322064,29453.6536573155,23304.6810049653,22507.8366473181,21092.9831098468,25319.5126670206,20130.90344965,31028.659779657,29450.5667397166,27504.2380735318,24254.7699708431,24177.6546794467,26860.7063075824,28830.1441473594,27846.2171830727,25682.2586950921,25622.5707857581
"12",2031,26450.0291242976,15307.7358349222,40539.2338979755,24483.0544104055,21227.285617569,25487.9254787574,30656.7156563317,25938.1228812951,29218.6854192639,23391.6297820831,22562.2906843414,31180.06991941,29620.8858126324,23484.8063996025,22756.7335371991,21220.4635505551,25444.2806475336,20212.2152047437,31181.9021137873,29618.6231305645,27667.6367711691,24475.5015458973,24415.5960774098,27142.6769191919,28957.0693500094,28007.0191878782,25891.2444524341,25861.2758846035
"13",2032,26643.3685097813,15333.241823644,41059.0457880426,24680.1967607914,21341.9549330618,25669.8667969966,30863.3368162082,26275.0246757079,29471.5421167811,23703.7055170771,22699.1104874626,31332.9590841081,29759.0084743831,23658.1780064606,22982.2756825376,21336.7523004595,25566.128431114,20289.6293674638,31330.3300444749,29757.5217970798,27825.6838786255,24672.3095152918,24638.1801035648,27404.2072970407,29069.4434773909,28162.4826369623,26087.8145658807,26085.6425316525
"14",2033,26856.8642345014,15372.0774487367,41612.8091003368,24896.9301217421,21474.5577328847,25872.8810017726,31100.2696763526,26623.056788256,29737.2160502593,24023.4581354093,22849.6164154619,31513.1227566897,29914.8894852888,23851.3440449543,23228.5460147007,21468.499370624,25705.9118276055,20384.8252036354,31512.8066227685,29914.3755163022,28010.878419062,24888.5155277718,24881.1464247484,27688.2033712634,29208.1870073498,28345.3078435893,26299.9411883606,26329.9617249708
"15",2034,27081.26697357,15419.5151763135,42173.9319584295,25124.6847550911,21623.6507675922,26091.9319745606,31346.7115871467,26977.7426523931,30013.6851648397,24343.5845809427,23007.999625896,31698.9655745866,30081.2816375687,24060.1546302155,23483.8860651584,21617.1854521374,25850.3024306287,20498.5146537997,31699.643267595,30081.9018697007,28214.2595630602,25115.5712951916,25140.5083247136,27986.1158736818,29352.8777596696,28542.721210421,26517.777828883,26590.806907889
"16",2035,27311.1524657375,15470.6219920883,42725.6053797938,25354.0096377354,21783.2527884958,26328.0653007992,31587.6792279573,27328.026537395,30296.3590726861,24657.6362019469,23168.0095885,31898.3525315241,30259.3379345342,24275.2077307633,23743.5630449211,21775.9693533675,26006.7852850781,20625.3997167823,31899.4039240062,30261.2582770416,28420.4725216453,25343.8536206755,25404.153308538,28284.163474892,29499.1373314774,28744.7869581636,26741.3072405273,26852.5145108282
"17",2036,27538.7025157623,15531.81339388,43254.4351423045,25565.6874454689,21948.5860609636,26568.5770089718,31812.790778163,27673.1484891099,30571.7183494763,24954.880444914,23339.2574837845,32103.4406986463,30439.8703565854,24489.847171835,24004.8888345128,21942.3565792047,26167.9588573161,20752.2221689996,32104.7010341069,30443.0976154879,28626.6454535982,25555.1070420727,25661.5941471114,28570.0100098833,29640.1453948404,28942.7415788074,26965.9884705382,27117.723745108
"18",2037,27757.2444901396,15599.6511190572,43755.8580912431,25757.2448429331,22113.3262926284,26805.3056309057,32018.594800145,27999.8540508046,30830.73885768,25238.8568218702,23516.8092885313,32303.138045343,30607.2376936757,24710.2434011025,24247.8652173439,22104.7356323813,26317.5208088206,20886.2977710481,32304.4911547131,30611.3709517491,28821.1318141061,25747.2301289636,25912.9085879717,28839.2894947713,29776.142039896,29132.9702452028,27183.0686550381,27387.1624538095
"19",2038,27961.7696547407,15672.3393398896,44223.5835664156,25932.3880408543,22268.285628055,27015.7446738718,32200.3856919563,28308.5973493422,31070.7636835117,25511.4634431255,23698.5513230365,32492.027803083,30743.1861349578,24927.2312195213,24474.5947983015,22260.3754531042,26455.9006025449,21022.0860544375,32493.398016846,30747.6644669503,28998.5209702021,25921.6034452962,26155.3818091533,29094.0008333893,29904.4478915633,29310.1421410585,27387.4999595791,27652.3417531905
"20",2039,28150.4268090751,15743.088958777,44441.6753250898,26085.1589806846,22410.2021865368,27208.9560151845,32352.3244199088,28596.5135372569,31290.3961073786,25769.5489378365,23874.7092232364,32674.3669244963,30861.9010848871,25116.3051253904,24689.1984181168,22404.2985950691,26581.6820297188,21154.3967678332,32675.7179768814,30866.2251085687,29164.8137993932,26073.0552457804,26382.3877570776,29338.1823837404,30010.7243816766,29471.9816990528,27567.7249790982,27912.02375908
"21",2040,28320.9997956515,15806.6609990653,43939.2781285497,26216.6972965898,22547.8336979174,27386.8422634708,32472.4277884845,28865.686818413,31477.2672514017,26000.2459245885,24037.9390154585,32832.1287854413,30958.1799775291,25287.4221227383,24887.5592591066,22540.5159089428,26693.145826068,21282.7097918811,32833.4766985487,30962.5812608781,29319.1015541733,26205.1054861688,26583.3306738374,29569.9891377136,30109.4542134698,29616.1314461282,27727.7678272878,28160.9073374734
"22",2041,28474.6562019124,15862.0583503185,43447.7997167695,26326.3912570382,22669.2988897202,27547.9406496414,32577.2161464761,29110.4047839001,31640.3438671528,26204.7771977883,24187.17899955,32975.0449197973,31044.2267541599,25439.6656122108,25065.8528976557,22662.7422209346,26784.039488567,21406.280020456,32976.4016274281,31049.1476406877,29456.7537718749,26315.2660720332,26765.8510640972,29778.1419440543,30207.6961806331,29741.3811492446,27869.7376177274,28394.1309653259
"23",2042,28606.6983864272,15909.0360549186,42951.9308300339,26415.3553474742,22772.3891160005,27691.0043448518,32649.8327302878,29330.4444476153,31765.1916741243,26377.343994129,24322.2650785706,33099.1603677439,31106.7714396144,25576.5166108691,25219.7257354003,22765.971831691,26851.1377435783,21519.5033879968,33100.5378865048,31112.6462062027,29572.8068359901,26401.5890278591,26926.3373405194,29963.8730808484,30300.996850679,29846.1703870542,27989.9674610093,28609.7251367695
"24",2043,28716.2128019493,15947.6901478774,42434.7565374906,26477.7862536862,22851.18123868,27816.1520206035,32682.0671522062,29522.4693253571,31865.8277428122,26518.4477760437,24443.348870937,33202.7015195183,31148.379650469,25698.4181037323,25353.0128662823,22844.001463877,26895.4334043753,21620.2522300124,33204.1136101599,31155.2211077433,29666.2223502925,26465.7005065586,27056.1018547568,30123.3326110931,30390.7120735879,29925.7277456845,28090.0826284083,28807.5403614559
"25",2044,28802.0689195489,15981.302731825,41909.7017400017,26514.0549747137,22906.9573962347,27921.8560391086,32689.8502263011,29685.0919347896,31938.1598937282,26624.2550943625,24555.5087879655,33277.4040924706,31163.4123438821,25801.8765363267,25463.8766029173,22903.1738455679,26919.8923762843,21709.5163708675,33278.8734256636,31170.8585246878,29736.1340377905,26501.2707284848,27165.3869129475,30256.540410834,30467.5348301076,29980.9489746362,28162.860486315,28982.9823494799
"26",2045,28864.0670904354,16008.7830925298,41362.8104119183,26526.3612609613,22944.3905179214,27995.8453733056,32671.2200253163,29824.2245777366,31982.3090419906,26696.946087707,24657.3538498722,33324.2942259916,31150.6081992554,25880.8880838746,25552.6277879699,22939.0841749785,26925.7655602063,21788.3711111701,33325.8471566164,31158.4055950296,29789.9767115146,26513.3703484979,27242.0010762825,30362.1849635866,30527.5241547451,30011.8423103751,28214.4093782816,29135.2498011278
"27",2046,28902.1414097081,16026.2335518632,40796.9469893724,26510.9425720315,22961.812908414,28043.5530645972,32625.8179102429,29943.6270953645,31995.8739406775,26743.9971785198,24743.3767418982,33339.1408874632,31105.8740321332,25942.5695209726,25625.420675096,22955.0280130167,26920.8971724788,21855.5450317133,33340.2139695149,31113.6480473974,29819.6129965284,26499.6286025036,27286.3259586073,30438.1294276824,30572.0086431639,30020.5955893663,28244.5568317512,29262.2734229741
"28",2047,28917.915855306,16035.8417060147,40206.8736527456,26472.4554686677,22959.4379437673,28065.0317094966,32550.4082790589,30041.3345415676,31980.3040835556,26768.9544993298,24816.7840116339,33333.6973633761,31032.0288425507,25980.0023873076,25680.0703249842,22951.8793282891,26896.8922918281,21909.0646799667,33335.6785629799,31039.4881848273,29826.2544718529,26460.8944912303,27309.3612439781,30487.0542445138,30601.5277744069,30010.5457637167,28258.3862549766,29364.7932933301
"29",2048,28911.3056514911,16038.5096787476,39585.0424071545,26409.8658245933,22941.3313174172,28062.1778214052,32448.7563047629,30117.3436021025,31940.0077812398,26770.8673306043,24878.3081795061,33303.4230988491,30928.882668475,25994.1405037706,25710.9213565693,22932.913586846,26853.8005761876,21951.9212177643,33305.5183781305,30935.2398958869,29809.8432666523,26399.8627525766,27306.1132502171,30508.9155632624,30615.7374207303,29978.0916766479,28255.4773181909,29446.2105334472
"30",2049,28883.4414415829,16032.8155017386,39553.6750011429,26325.3914178864,22902.9816034166,28026.7276174395,32320.761142238,30170.8353934528,31877.309523795,26752.7710360437,24925.920601585,33252.0264484116,30800.133023854,25990.8264325067,25723.4453159552,22895.0153945761,26790.9251469617,21982.4176289556,33254.2343983773,30807.0801017051,29769.7362877646,26313.4931809642,27285.6179612963,30507.0618936867,30615.3447259065,29924.1812531817,28235.08644182,29508.2310590133
"31",2050,28837.1523484804,16018.9139094853,39566.0335649378,26228.4858989415,22848.1071360886,27965.4683379653,32173.2009406738,30208.0569415785,31789.856021818,26715.2965446515,24959.8964127523,33180.8861235446,30644.4713338332,25966.1991714626,25721.1025292808,22839.3554095583,26709.8987018504,22001.1977458199,33183.2076728172,30650.3269907001,29711.2575557399,26218.8112740393,27243.8724996153,30488.5789338095,30601.1211423369,29855.0433293022,28200.5801803248,29554.5588048953
"32",2051,28773.7422663844,15994.8715466422,39553.9451690066,26118.146635637,22778.1377669144,27881.0871278094,32006.238724834,30230.7018569143,31683.3045464579,26658.4566064534,24977.4415004096,33089.6375475902,30466.3308816147,25916.9091506998,25708.5527638028,22771.4138811248,26613.6414311688,22005.7359190226,33092.081978637,30472.5873753192,29638.0463249697,26107.8722881675,27181.6578588976,30453.9654181265,30576.1367857988,29775.8099480417,28149.7279498884,29585.8443542002
"33",2052,28696.7503809086,15962.3392810467,39528.2465062963,25995.8509721546,22694.8807922095,27779.1070395903,31827.655561672,30239.1722432774,31563.5829595229,26586.7418124431,24981.0306699667,32985.9862755899,30276.7994715271,25846.6406036152,25681.8069420602,22687.9815630159,26505.5954050369,21999.527261856,32988.5577421646,30282.5898195207,29546.3878762068,25985.8848670989,27104.3499858444,30403.3667690179,30537.3267513661,29690.8937834004,28089.5093135649,29606.9728090377
"34",2053,28607.383830923,15921.9733491438,39484.5414994139,25867.4249838679,22598.1858700053,27662.701786374,31629.3612749184,30235.153949317,31431.6240476574,26503.7914830906,24971.7211306171,32873.6932809827,30072.4374486461,25760.6960596197,25643.1762559508,22591.194209207,26389.2786635396,21984.2365717654,32877.0429908396,30077.9174103814,29442.2395196424,25857.1734931003,27012.1291704475,30339.6880355794,30483.0981027097,29598.1841145383,28018.1326127596,29615.5490296238
"35",2054,28507.6605641891,15876.4001181222,39424.3775997737,25729.4088118881,22491.2889200271,27533.1768624341,31430.1504929336,30219.3222157932,31297.4806981261,26410.6596242404,24953.4896433242,32751.9476741272,29854.501554918,25659.8014355276,25592.8552036118,22484.2834659524,26270.885492834,21960.9062154621,32754.5164536346,29859.8857386972,29327.7174133794,25720.3512380033,26907.6905980917,30260.8636408228,30414.7636998679,29495.0370401206,27936.9932367317,29611.2160120808
"36",2055,28397.7698199875,15824.3101204715,39354.5980608937,25585.3756634661,22375.1974830932,27394.8138121819,31224.1307385238,30193.8904730229,31146.8918600834,26308.7410114577,24924.0170003159,32621.5678035031,29622.3050792928,25547.0135296016,25531.5874485823,22368.2280760002,26148.5671491017,21930.3344208043,32624.3318841205,29627.5473327423,29206.2335242021,25574.7048948916,26791.3007559979,30171.5811543144,30337.172679442,29378.9399294781,27846.6142212525,29593.3437363775
"37",2056,28279.6880234425,15765.2463704167,39265.8266118032,25438.6256467731,22253.7166351488,27250.2867211244,31011.1630907739,30159.8589907956,30990.8375302698,26199.2234891383,24882.6187189653,32481.7095437576,29375.9951051428,25423.645160586,25461.6765204314,22246.5427785143,26019.369036189,21893.2462943854,32488.9676391847,29380.8879083539,29081.2650638503,25429.0208676146,26666.4005293739,30070.4464675712,30252.264960264,29252.8261655361,27747.1833763741,29563.3340998244
"38",2057,28155.9179386151,15700.5462727236,39160.2720708283,25284.3631870472,22128.8376801635,27100.1135251239,30799.5902246151,30119.0198145946,30831.7106041975,26085.350270934,24831.2828214734,32336.6768254162,29125.6552884126,25293.3438295519,25392.8009917333,22122.2874930294,25881.6385627548,21850.3488380144,32342.5223208933,29130.4848688903,28953.5603448183,25274.8051084554,26532.8096680088,29963.5275667722,30161.8277395851,29121.0811935027,27642.1720068017,29519.5268154735
"39",2058,28026.5014707651,15629.6149979035,39041.1754881648,25125.4228128638,22001.5386051948,26945.9624218276,30578.1522075303,30069.8432528326,30672.2180831728,25965.5851811716,24769.0934641136,32182.6072389343,28870.2370809506,25158.7160355806,25320.2696408584,21995.0846474344,25735.7281819552,21802.3504267775,32187.5137270775,28875.2099602429,28826.4494000737,25116.640657428,26391.5132754891,29850.8091401444,30063.9575394617,28985.3064333891,27532.454351632,29469.8050950821
"40",2059,27891.8356774286,15556.4246154879,38913.0646258523,24963.5006365699,21871.0802195265,26788.2080424806,30348.778481633,30014.954070576,30507.9169103273,25842.5907198956,24701.9471613096,32021.9915291155,28608.2514625884,25020.7749227318,25245.9063243039,21864.7080094907,25584.8984330909,21749.5544876995,32026.3524890569,28613.4596108053,28696.1665656601,24951.7756890404,26244.5617789643,29733.383683487,29959.5731573203,28844.7544429185,27417.4152061648,29410.7853088525
"41",2060,27753.6996146203,15480.8276087161,38775.8699493718,24800.8379694833,21739.8575069161,26629.0759561023,30120.2171493049,29957.601476096,30341.0477550742,25716.8532478251,24629.708073288,31856.6738668334,28339.2812170443,24879.6069929144,25162.8378134932,21733.4529240976,25436.3597692718,21692.8594628843,31860.764341268,28344.6000615303,28562.7372929161,24791.0147211585,26094.2894329201,29610.1871923022,29849.2069831021,28700.7519945101,27297.3125681119,29345.9755447723
