"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,13278.6330629447,10516.3092788315,14554.838896441,14528.8233577227,12872.9905617059,10516.3092788315,11714.4352705166,14554.838896441,14248.9286452543,14547.5346933701,14245.0156474792,14448.5493060862,14386.8529831708,13006.1979292107,12120.7524010255,13490.4675261715,14341.8359699272,11682.3704585518,13081.3908849603,12783.2201483801,13487.5219536842,11655.1479423014,13354.2746385439,14245.7975077588,12987.9846965321,12746.1107096431,13497.8953559643,13420.5798103851
2021,55159.3611032423,43772.8401718261,60424.386788042,60317.2550211349,53495.1691420337,43772.8401718261,48801.6154958847,60424.386788042,59216.1254781717,60394.2765693396,59200.9242761901,59949.7988041828,59701.2179546435,54016.7778442003,50301.94662623,56055.9575545704,59592.0469028364,48516.6318842049,54326.9736754518,53164.4627116858,56044.8810412667,48402.5838792728,55372.9379371955,59204.8253123478,53941.4969830312,52992.0214030471,56086.9136226348,55689.9605016338
2022,107269.10844725,85144.7626312306,117560.049500149,117352.753884798,103977.179946437,85144.7626312306,95067.2470075129,117560.049500149,115373.182020019,117501.447000858,115343.814579102,116570.633599076,116101.096990235,104755.293329939,97574.0467731327,109337.235430662,115754.805211692,94047.0687166287,105255.277369612,103483.023222503,109316.547187187,94085.0577896468,107462.810320465,115351.389848383,104609.23661546,103120.91810751,109397.501334703,108185.33276431
2023,162356.094919201,128840.269308072,178058.896612689,177746.53483362,157201.42585743,128840.269308072,144076.653022098,178058.896612689,175012.261978396,177969.887644134,174967.465315845,176613.932876393,175787.827019392,157977.816961004,147301.004024237,166086.832291693,174862.004743875,141627.229845782,158576.867622486,156723.399415105,166055.626091436,142367.100381423,162292.675126427,174978.237393755,157755.718208619,156206.938976559,166178.40750806,163637.359921506
2024,217963.981134516,172899.828400042,239178.113541367,238759.954785597,210856.693150269,172899.828400042,193628.097723379,239178.113541367,235448.70590312,239057.976528144,235387.395471303,237450.220946496,236104.110927033,211361.355565608,197267.182848345,223753.820718649,234211.225778691,189106.787904187,212063.397852253,210469.252437438,223710.610427359,191116.907736127,217415.532614104,235400.501295806,211060.35690735,209917.793129613,223876.74077702,219596.964993585
2025,273404.387311197,216740.125445857,300121.658969013,299598.279685196,264405.972689508,216740.125445857,243068.198349175,300121.658969013,295823.522900065,299969.882674336,295743.31900706,298263.595520992,296282.131598129,264489.626485638,246892.36692406,281491.824626648,293112.77810915,236131.537790203,265162.724158062,264068.349173698,281435.219235939,239718.955635859,272195.497633373,295757.416699395,264108.862049579,263537.505283173,281645.588702668,275344.74343315
2026,328578.539248635,260335.497957733,360783.674190438,360156.376485361,317838.637298921,260335.497957733,292303.73086952,360783.674190438,355879.64658934,360600.475308662,355778.391145124,358805.473135157,356150.748041215,317469.616270746,296119.08147536,339055.612558672,351651.606833339,282759.709636297,317918.901429475,317483.117845645,338981.781114904,288087.628240569,326628.052475425,355791.957502228,317007.481377103,316911.275867121,339237.469023501,330727.538544029
2027,383516.948310821,303722.637967097,421186.677571788,420456.51767519,371206.80669626,303722.637967097,341398.930653129,421186.677571788,415569.098929652,420972.452768999,415446.762868506,418999.576913923,415684.955887044,370419.038177182,345041.706478486,396387.596105776,409976.863241969,329131.089158488,370437.318831724,370732.938930525,396292.854479665,336274.463296019,380814.180989167,415458.063708174,369876.110359428,370035.683829895,396595.118108639,385806.264143804
2028,438279.037872427,346973.506903653,481381.695147357,480550.229910105,424579.243554387,346973.506903653,390427.16249971,481381.695147357,474904.027143497,481137.751131257,474761.087823524,478851.568798945,474929.382045345,423435.386929581,393771.831506501,453487.176563952,468223.252348365,375403.236873703,422828.032625258,423863.491328998,453369.933130894,384340.103691271,434836.683900048,474768.799526504,422809.52190907,422964.242399451,453719.737978276,440658.861141023
2029,492923.222732035,390156.790600296,541416.471426502,540484.337706045,478021.4622359,390156.790600296,439465.609701966,541416.471426502,533895.940444687,541143.600513257,533734.842834438,538409.965465722,533944.443229744,476599.555855137,442414.647980305,510367.406745664,526502.330117944,421712.324467773,475179.669768811,476930.705754949,510228.065681788,432337.693956993,488766.524365337,533737.909794109,475888.81958016,475767.452306058,510626.058953605,495347.93881368
2030,547502.963725255,433347.090873943,601337.340710982,600305.444911434,531596.818561707,433347.090873943,488588.570527664,601337.340710982,592573.933744651,601036.545608997,592395.148328789,597729.047087262,592763.041483944,529962.5348717,491052.065844996,567059.614912403,584908.888506675,468166.931760678,527563.170495656,529995.788933284,566897.486603701,480318.897825482,542652.553675689,592392.485213943,529163.866447736,528496.934233863,567344.189394388,549925.70257182
2031,602064.917241277,476600.370925882,661186.420886315,660055.04251288,585359.694709417,476600.370925882,537851.427008113,661186.420886315,650971.01364858,660857.864500663,650774.11535501,656863.806825515,651412.766771193,583565.389001532,539739.537495762,623599.485174151,643511.578857567,514842.2960125,580059.300834677,583108.279876044,623412.962001095,528323.763724543,596532.983517382,650764.458856271,582676.694005866,581206.723220762,623909.809354799,604437.145955401
2032,656646.375927579,519961.269763221,720990.539068261,719761.32589558,639346.927030755,519961.269763221,587315.936719229,720990.539068261,709126.800019962,720635.718403269,708910.8891774,715855.763345911,709942.699121857,637426.37674312,588530.586050542,680013.149257861,702360.431153197,561786.706014085,632717.335525589,636306.976122419,679802.320532842,576370.947663758,650439.781634348,708893.00088291,636446.675555905,633952.405483191,680348.7185846,658916.118439656
