"year","mean","min","max","s1","s2","s3","s4","s5","s6","s7","s8","s9","s10","s11","s12","s13","s14","s15","s16","s17","s18","s19","s20","s21","s22","s23","s24","s25"
2020,7107.46418270746,5477.30942863112,7914.71784361673,7888.72209173399,6873.31828467568,5477.30942863112,5703.94524237969,7907.46991962536,7855.92479380891,7892.024418549,7832.25072678011,7914.71784361673,7889.0647032346,6629.57769772435,6457.54492438841,7693.27920641408,7423.38760243337,6050.49304894894,6643.2059469802,6355.47819153688,7677.20130966108,6618.78689052921,7233.38313896759,7831.03085818242,6616.72983999708,6337.91052289529,7693.6021748044,7190.24576118811
2021,18390.093346445,14168.5271543324,20514.22664098,20410.1148686607,17811.1698232162,14168.5271543324,14739.6522504089,20458.0979084411,20223.911868987,20422.4333970992,20166.4423554497,20514.22664098,20451.7632457592,17272.8258666399,16672.2549490901,19878.7579546497,19274.7374323256,15694.5261471881,17209.6007174613,16492.1694031601,19836.2058687485,17022.4790478655,18773.475131717,20162.1659843649,17243.052239109,16385.5081413306,19879.8597624382,18588.3755017031
2022,21151.0922729609,16223.1032137764,23536.8895091441,23473.1095917163,20499.5870108647,16223.1032137764,16919.3607681184,23528.8916145863,23157.076437818,23487.5508387028,23091.8459003811,23536.8895091441,23499.729941524,20079.0662007786,19113.006825813,22810.5019573633,22306.2722457915,18112.6730654609,19850.2857651537,18997.6314914015,22760.3917926494,19436.8377013761,21730.8047115278,23085.0257440475,20039.8427382814,18826.851522432,22812.2354270072,21398.7348083073
2023,20505.081489294,15649.0273379901,22795.7447732582,22714.6326791385,19882.6843427396,15649.0273379901,16373.6936032155,22767.9936516593,22377.4004551064,22728.2184284883,22311.9073710486,22795.7447732582,22781.3612432751,19629.5829662085,18477.6946238176,22086.8341286418,21741.2731129814,17597.0790717803,19323.0249560549,18408.7259407913,22030.5975424207,18746.9398274485,21190.6239487381,22303.2083606537,19588.9350137841,18260.3292513147,22088.0858767613,20771.4387250332
2024,18861.9878851224,14375.1898802026,21034.6966077247,20823.8538580036,18245.0900060054,14375.1898802026,15046.1138647225,20872.4138522999,20525.1389416618,20833.1385048053,20459.6034759842,21034.6966077247,21017.834651244,18109.5029419098,17051.9210871258,20389.2023370904,19949.9076068856,16208.7355686866,17888.8610758753,16866.5023380138,20334.0146437147,17152.1685904465,19466.6934242805,20448.8664622756,18070.1614739499,16882.7702494105,20388.1452170397,19109.1704687004
2025,21150.8435684292,16283.2560822942,23710.7646944502,23405.2316138236,20432.3725461239,16283.2560822942,17005.6251797802,23461.413844826,22930.3172022313,23414.9971382283,22852.2251657563,23710.7646944502,23651.951707935,20273.4769055523,19228.7419121481,22785.0907689139,22178.7130428543,18195.7375370788,20134.0862134162,19094.3555785239,22727.3267961165,19096.8654522834,21587.4071877075,22838.0731405657,20225.6908514131,19119.0553890452,22782.3161604272,21355.9970992334
2026,23267.2386782178,17997.1869422782,26087.4757804408,25799.3046496511,22470.2602176537,17997.1869422782,18860.8750826958,25861.1217834477,25164.847295955,25812.5073634764,25082.1204694634,26087.4757804408,25925.3851739904,22382.8949250198,21059.73121708,24911.9541140634,24527.8802011477,19978.6698312951,22124.9369424683,21224.7957824987,24847.6077377029,20897.0601388617,23775.2178190555,25064.7198017687,22328.2172563092,21073.8296480168,24909.8333107165,23512.5334703873
2027,22401.7085100239,17279.2607187892,25144.5469447266,24833.9768444056,21644.0277819563,17279.2607187892,18217.4593436243,24892.6534675862,24156.6851390448,24848.7093658638,24081.0425501688,25144.5469447266,24906.5631470204,21679.1805912686,20179.7407055557,23914.7608188714,23743.8893751788,19221.964446863,21320.4326435331,20511.7127034104,23851.4087697523,20041.6323399384,22993.2282427462,24062.1748031902,21623.7140408738,20290.7763092106,23914.2179539884,22688.9537030292
2028,20780.9498609807,16002.4769832995,23425.184678916,22960.6642722152,20073.0163286008,16002.4769832995,16991.594751288,23015.755191286,22430.8238527082,22974.6722915048,22347.0694278704,23425.184678916,23131.3195927786,20104.5311083682,18726.722164774,22146.298830029,21967.7445750987,17810.3620618885,19887.0002878818,19036.3877377669,22082.9723179204,18592.4605538212,21284.1814381787,22326.602072341,20050.3108109288,18914.8850463518,22143.6645102686,21097.0456384318
2029,19208.1590166272,14944.4600489518,21806.2186340816,21109.2596990972,18431.3240042297,14944.4600489518,15752.8101189094,21160.5449408659,20700.816941223,21121.9939724647,20610.9015692681,21806.2186340816,21561.5894742732,18523.1289695691,17407.6795203085,20642.7254295751,20120.1539469248,16436.8727360812,18467.5898473632,17519.0032426042,20576.9062364931,17099.5634875209,19523.194870641,20588.2332900645,18469.0340322543,17563.8258405282,20637.5970996902,19428.5474626966
